time_period,season,ccg_nm,adn_dgnm,sex_cd,age_group,trns_cnt,ttl_trns_amt,업종 대분류
1.0,3.0,0.28708149028071417,0.29850098385765267,1.0,2.0,3,111000,한식
2.0,2.0,0.3113035890430504,0.2824735325016967,1.0,1.0,12,424270,한식
2.0,2.0,0.30389048939083074,0.36164352771002145,0.0,7.0,17,332000,중식
2.0,1.0,0.2867365272480098,0.2963004291771869,0.0,7.0,10,236000,중식
1.0,3.0,0.3065805591113989,0.3468480402923002,0.0,2.0,9,41100,양식
1.0,3.0,0.2972852490943584,0.3112526877440098,0.0,7.0,10,198000,한식
2.0,2.0,0.28767894699321445,0.30505095638664115,0.0,3.0,1750,8726097,양식
2.0,0.0,0.2964279505003217,0.2790488485266656,1.0,7.0,1,98000,일식
2.0,1.0,0.2671829960159548,0.20172000264640086,1.0,7.0,6,51500,양식
1.0,3.0,0.2873508808325221,0.24229007365703775,0.0,5.0,732,2916160,양식
1.0,2.0,0.2964279505003217,0.2883275562235916,0.0,2.0,2,47000,한식
2.0,1.0,0.28767894699321445,0.3046884068471881,1.0,6.0,152,684500,양식
2.0,3.0,0.2777624408633689,0.306930656545425,1.0,4.0,628,20510640,한식
2.0,1.0,0.2936341644493487,0.3348925243957819,1.0,8.0,18,657600,한식
2.0,0.0,0.313943929122366,0.35933829346118745,0.0,7.0,11,528000,중식
1.0,0.0,0.28708149028071417,0.2898140875009838,1.0,4.0,33,150800,양식
0.0,2.0,0.3095515114886265,0.326727203076558,1.0,3.0,1,32500,일식
2.0,2.0,0.2965232184357257,0.2827595831368541,1.0,8.0,10,181500,중식
2.0,2.0,0.2917792185458611,0.3434895839443881,1.0,6.0,305,2481440,양식
2.0,1.0,0.2921139805953464,0.30527343581811656,0.0,4.0,235,4698890,중식
0.0,2.0,0.29038316002014286,0.26099068017080923,1.0,2.0,7,304000,주점
2.0,0.0,0.303952054156296,0.2606959928075127,1.0,6.0,316,2237700,양식
0.0,1.0,0.29683861582708165,0.22546053089463872,1.0,3.0,12,306600,주점
0.0,1.0,0.2731117557402044,0.28909366261606406,1.0,3.0,3,54900,양식
2.0,3.0,0.2831385549572643,0.2677354134864868,0.0,2.0,104,3019620,한식
2.0,3.0,0.284605236366718,0.27942160728743615,1.0,4.0,114,4054500,주점
2.0,1.0,0.2831385549572643,0.2490962941555864,1.0,2.0,189,964300,양식
1.0,2.0,0.29038316002014286,0.20567636599631556,1.0,6.0,54,205900,양식
2.0,0.0,0.3241728845769895,0.300528115095523,0.0,2.0,7,199700,주점
2.0,1.0,0.3104321061719085,0.27931031474445667,1.0,5.0,91,1873500,중식
2.0,1.0,0.2964279505003217,0.2538502083733027,1.0,6.0,4,298800,일식
0.0,2.0,0.2831385549572643,0.2490962941555864,0.0,6.0,9,77600,한식
2.0,1.0,0.2972852490943584,0.2760807978785636,0.0,3.0,70,1939500,중식
1.0,2.0,0.29190855299523194,0.31275970861832325,0.0,2.0,6,32100,양식
2.0,3.0,0.2923097039804287,0.28639017952287743,0.0,6.0,1,23500,주점
2.0,2.0,0.2921139805953464,0.31190122642014545,0.0,5.0,65,3632000,일식
2.0,3.0,0.34824423527975024,0.30484648861929176,1.0,7.0,57,492520,양식
0.0,1.0,0.34419277266060255,0.28978782588067376,1.0,4.0,2,8000,한식
1.0,2.0,0.30389048939083074,0.2900737119894677,1.0,2.0,3,28000,한식
2.0,2.0,0.3410034126156774,0.2952831168984704,1.0,5.0,366,6913700,중식
2.0,2.0,0.30389048939083074,0.26435193361995135,1.0,8.0,16,290050,양식
2.0,0.0,0.30043485274898596,0.25668259821990885,0.0,3.0,426,8694800,한식
2.0,2.0,0.28708149028071417,0.25888151295606354,1.0,5.0,131,2553500,중식
2.0,2.0,0.3133218919809332,0.3070471280695155,0.0,9.0,2,48000,중식
2.0,0.0,0.2870261807201703,0.25350916540971635,1.0,2.0,36,1425820,일식
2.0,0.0,0.303952054156296,0.26980799488747215,1.0,2.0,1,39000,주점
0.0,0.0,0.3133218919809332,0.29413395481934246,1.0,3.0,1,150000,한식
1.0,1.0,0.29195415351557913,0.23924489102654528,1.0,2.0,30,100900,양식
2.0,3.0,0.3033485583126569,0.2974346662384169,1.0,7.0,21,204200,양식
2.0,3.0,0.28399506263910707,0.28971182065299084,0.0,6.0,1264,40085340,한식
2.0,1.0,0.3113035890430504,0.37529813033297166,0.0,3.0,18,534000,중식
2.0,3.0,0.2870261807201703,0.25350916540971635,1.0,3.0,431,5196420,양식
0.0,2.0,0.28738591990494883,0.32261059369423656,0.0,2.0,2,4070,양식
2.0,1.0,0.28278421402254517,0.28279570618832,0.0,4.0,1171,24268800,한식
2.0,0.0,0.28399506263910707,0.2902093555625909,1.0,6.0,186,1458400,양식
0.0,0.0,0.28399506263910707,0.2556126742958987,1.0,3.0,2,44500,중식
2.0,1.0,0.284605236366718,0.4142015851173263,0.0,3.0,1,15000,일식
2.0,0.0,0.28767894699321445,0.318287375229104,1.0,6.0,7,353200,주점
1.0,0.0,0.2936341644493487,0.3352590683157851,0.0,2.0,27,67600,양식
2.0,0.0,0.3065805591113989,0.2957796167689144,1.0,7.0,7,187000,일식
1.0,3.0,0.31501210362201376,0.27487071315144657,0.0,5.0,17,155300,한식
2.0,3.0,0.313943929122366,0.2235402614771026,1.0,6.0,13,431900,주점
2.0,1.0,0.29165482142116217,0.34800439359000807,1.0,6.0,52,393300,양식
1.0,2.0,0.2731117557402044,0.2638498387013051,1.0,7.0,6,55500,한식
2.0,1.0,0.305415244921692,0.4083599036063903,1.0,1.0,3,135000,한식
2.0,0.0,0.28738591990494883,0.2576192115445808,0.0,7.0,19,688490,한식
0.0,1.0,0.2831385549572643,0.2608341179866482,1.0,2.0,2,3500,양식
1.0,0.0,0.2972852490943584,0.2586771125676618,1.0,2.0,1,31000,중식
1.0,3.0,0.30105717361236184,0.2899892548881469,1.0,5.0,203,622100,양식
1.0,3.0,0.2831385549572643,0.22395128438251743,0.0,5.0,50,471600,한식
1.0,1.0,0.3095515114886265,0.2712133155658337,1.0,5.0,138,3003200,한식
1.0,2.0,0.3095515114886265,0.32555130541399313,0.0,4.0,9,294900,한식
2.0,1.0,0.2873508808325221,0.2986013669368352,0.0,1.0,3,20500,양식
1.0,2.0,0.2909647861804005,0.2857586265672482,1.0,4.0,14,339500,한식
2.0,2.0,0.29195415351557913,0.26448450666135503,0.0,6.0,748,4797000,양식
1.0,3.0,0.30389048939083074,0.2900737119894677,0.0,2.0,37,133300,양식
1.0,3.0,0.2917792185458611,0.2836476463578899,1.0,7.0,1,7200,양식
1.0,2.0,0.3410034126156774,0.3946708641786201,1.0,4.0,1,2000,양식
0.0,1.0,0.28516829945536093,0.25537782513606017,1.0,2.0,5,25600,양식
1.0,0.0,0.29038316002014286,0.3093612602511382,0.0,4.0,106,691500,한식
0.0,1.0,0.3041758140561515,0.253375585375292,1.0,6.0,7,126000,한식
2.0,2.0,0.2909647861804005,0.2972967455631011,1.0,4.0,4,150500,주점
1.0,3.0,0.2867365272480098,0.26183508235034597,1.0,2.0,25,67900,양식
0.0,2.0,0.28750835805659214,0.3009086426923824,1.0,3.0,6,247900,한식
0.0,2.0,0.2929614705730089,0.26797962832339406,1.0,5.0,7,123000,한식
1.0,3.0,0.32363698950215347,0.3626112437939367,0.0,7.0,3,50000,한식
1.0,1.0,0.3095515114886265,0.2681092710664402,0.0,7.0,11,232600,한식
1.0,2.0,0.2917792185458611,0.3434895839443881,1.0,3.0,3,58000,한식
0.0,1.0,0.3410034126156774,0.30795610571543,0.0,5.0,1,69000,한식
0.0,2.0,0.2898135303892191,0.257316525065891,1.0,6.0,1,25000,한식
2.0,3.0,0.2636909283438781,0.2284367501935944,0.0,2.0,2,34000,중식
2.0,1.0,0.2964279505003217,0.2790488485266656,1.0,3.0,109,3874900,중식
2.0,1.0,0.2867365272480098,0.2737428676358956,1.0,2.0,4,157000,주점
2.0,0.0,0.3104321061719085,0.33515212094867924,1.0,4.0,45,212900,양식
1.0,0.0,0.2720512816603624,0.0,1.0,4.0,2,16000,한식
1.0,2.0,0.3241728845769895,0.3803932351233319,0.0,5.0,144,713400,양식
0.0,2.0,0.27415616473949106,0.22835754377269618,0.0,6.0,6,133000,한식
2.0,1.0,0.2965232184357257,0.2902230681144471,1.0,5.0,202,4120250,중식
1.0,3.0,0.2965232184357257,0.2937183908375084,1.0,5.0,17,123500,한식
2.0,3.0,0.2848890887686061,0.273281616533075,1.0,3.0,604,22594380,한식
2.0,2.0,0.2917792185458611,0.28268523749228947,1.0,5.0,42,776000,중식
2.0,2.0,0.270468890062538,0.2644068380389604,1.0,8.0,1,17000,중식
1.0,0.0,0.27785564431369575,0.2713540717066775,1.0,8.0,2,22000,한식
2.0,0.0,0.3316133225484665,0.3020578059530484,1.0,3.0,120,5136700,한식
2.0,1.0,0.3022859040986899,0.29646344033281125,0.0,4.0,874,29069100,한식
2.0,1.0,0.303952054156296,0.3833508919604516,0.0,4.0,210,848740,양식
2.0,2.0,0.28278421402254517,0.26101477909871335,0.0,9.0,2,6800,양식
2.0,0.0,0.2870261807201703,0.31928477652563514,1.0,7.0,11,328000,한식
2.0,2.0,0.3113035890430504,0.2922014158978606,1.0,1.0,31,702700,한식
2.0,1.0,0.27785564431369575,0.250167522642231,0.0,6.0,932,9494770,양식
2.0,2.0,0.34824423527975024,0.41010355448374997,0.0,6.0,229,6646000,한식
2.0,0.0,0.3410034126156774,0.2952831168984704,0.0,3.0,563,5782025,양식
2.0,3.0,0.2921139805953464,0.251973690328574,0.0,6.0,137,3134500,중식
1.0,0.0,0.2731117557402044,0.2638498387013051,1.0,6.0,3,39000,한식
2.0,2.0,0.2972852490943584,0.296993238261859,1.0,3.0,84,2563100,주점
2.0,3.0,0.30770967361599655,0.2502108839048891,0.0,2.0,19,518000,중식
2.0,2.0,0.31370792391557334,0.36685873134908353,1.0,8.0,1,22000,중식
2.0,2.0,0.29038316002014286,0.32592273411370704,0.0,3.0,555,3997300,양식
2.0,1.0,0.28541885793426114,0.3413197856023527,0.0,6.0,1,26500,주점
1.0,2.0,0.2909647861804005,0.23627722767738005,0.0,3.0,22,181000,한식
2.0,0.0,0.30239157546187706,0.34607273928977755,0.0,2.0,4,86000,중식
1.0,2.0,0.3313552609992176,0.2832144108729812,0.0,2.0,4,24800,양식
0.0,3.0,0.28541885793426114,0.24743397431414554,1.0,3.0,26,1062200,한식
2.0,2.0,0.3250680620933622,0.32106112935914927,1.0,8.0,1,25000,일식
2.0,2.0,0.28767894699321445,0.2804025918932592,1.0,1.0,2,29500,일식
1.0,2.0,0.28767894699321445,0.3046884068471881,1.0,1.0,2,5000,양식
2.0,3.0,0.3095515114886265,0.27635331280696906,1.0,6.0,11,345000,중식
2.0,3.0,0.29165482142116217,0.26347830603293426,0.0,6.0,21,598300,중식
2.0,3.0,0.30389048939083074,0.24615052779257712,0.0,2.0,73,1883780,한식
0.0,3.0,0.2964279505003217,0.2533324200719529,1.0,3.0,2,34500,중식
2.0,1.0,0.2870261807201703,0.30578286869932875,0.0,3.0,1,41000,주점
2.0,1.0,0.2921139805953464,0.27931031474445667,1.0,2.0,19,645200,주점
0.0,0.0,0.3041758140561515,0.253375585375292,1.0,4.0,2,60000,양식
2.0,0.0,0.3313552609992176,0.3136424195526123,0.0,8.0,1,84000,일식
1.0,2.0,0.3022859040986899,0.266269677074097,0.0,2.0,1,15500,한식
2.0,0.0,0.28738591990494883,0.300528115095523,0.0,5.0,21,847000,일식
0.0,2.0,0.27785564431369575,0.28739314080188466,1.0,4.0,9,159300,주점
2.0,1.0,0.305415244921692,0.2657397518478158,0.0,3.0,1199,46599350,한식
2.0,0.0,0.2777624408633689,0.25848132554414266,0.0,1.0,6,74500,한식
2.0,3.0,0.2913993618949017,0.2974346662384169,1.0,3.0,40,921000,중식
2.0,3.0,0.29165482142116217,0.288828563827944,0.0,8.0,38,1390800,한식
2.0,2.0,0.30296230924336176,0.33891949606717064,1.0,1.0,2,20400,양식
2.0,1.0,0.29190855299523194,0.3283435351292882,0.0,1.0,25,635800,한식
2.0,3.0,0.2777624408633689,0.27343460961938404,1.0,6.0,59,1389900,중식
2.0,0.0,0.30770967361599655,0.3266495148305533,0.0,2.0,610,3917390,양식
0.0,2.0,0.30043485274898596,0.29298508558438174,0.0,3.0,7,313000,한식
2.0,3.0,0.3041758140561515,0.2472759432251207,0.0,6.0,999,11057850,양식
2.0,0.0,0.28767894699321445,0.23882867671028712,1.0,6.0,116,2164000,중식
2.0,2.0,0.2873508808325221,0.24229007365703775,1.0,6.0,75,2989900,주점
1.0,3.0,0.3241728845769895,0.300528115095523,0.0,5.0,7,28500,양식
1.0,2.0,0.2937105638666578,0.25013715249592067,0.0,7.0,14,135350,양식
2.0,3.0,0.2731117557402044,0.25601866431176923,1.0,7.0,2,58000,주점
1.0,3.0,0.30043485274898596,0.30477176727708943,1.0,6.0,2,52000,한식
1.0,3.0,0.30086534311805274,0.2543584252215556,1.0,6.0,7,13000,양식
2.0,3.0,0.2898135303892191,0.289753882294444,1.0,2.0,1,52000,일식
2.0,2.0,0.303952054156296,0.30496059328267844,0.0,4.0,12,209250,주점
1.0,2.0,0.3133218919809332,0.2865128140499434,1.0,7.0,3,4500,양식
2.0,2.0,0.2937105638666578,0.33307881303771353,1.0,8.0,1,29000,중식
2.0,2.0,0.3041758140561515,0.2790394200383821,1.0,7.0,12,195000,중식
2.0,3.0,0.3022859040986899,0.2316846921989571,1.0,3.0,166,2902176,중식
2.0,2.0,0.3101262549446101,0.2800734458690599,0.0,5.0,732,5525000,양식
2.0,2.0,0.3431231134600117,0.3732357578692645,0.0,1.0,1,22000,한식
0.0,2.0,0.3133218919809332,0.2688800356023856,0.0,2.0,2,73000,일식
2.0,2.0,0.2972852490943584,0.29380433741333317,0.0,8.0,12,555500,한식
2.0,0.0,0.31501210362201376,0.2029005574581681,1.0,4.0,17,596000,주점
0.0,0.0,0.3022859040986899,0.2169384131202541,1.0,2.0,2,75000,한식
0.0,0.0,0.29195415351557913,0.23924489102654528,1.0,5.0,3,73500,한식
2.0,1.0,0.28738591990494883,0.27126959918547733,1.0,6.0,281,7623200,중식
1.0,3.0,0.3065805591113989,0.2845359330966429,1.0,3.0,16,241500,한식
2.0,1.0,0.2867365272480098,0.31350997453532226,0.0,5.0,299,7510800,한식
2.0,1.0,0.32363698950215347,0.232995215509065,1.0,7.0,103,3220585,한식
1.0,3.0,0.28767894699321445,0.2622933435218705,1.0,6.0,24,258000,한식
0.0,2.0,0.28767894699321445,0.23882867671028712,0.0,6.0,5,114800,한식
2.0,0.0,0.305415244921692,0.3178734086056915,0.0,1.0,15,170100,양식
2.0,2.0,0.2972852490943584,0.22776500553924017,1.0,5.0,19,831400,일식
2.0,0.0,0.29190855299523194,0.2897539153835824,1.0,3.0,165,1020360,양식
2.0,2.0,0.30770967361599655,0.30537777773135666,1.0,8.0,10,76300,양식
2.0,1.0,0.2720512816603624,0.2502342322136454,1.0,4.0,75,2361300,중식
1.0,2.0,0.2873508808325221,0.2806331367487561,1.0,5.0,1,32900,중식
1.0,1.0,0.2720512816603624,0.263285369612039,0.0,7.0,3,6500,양식
1.0,0.0,0.3250680620933622,0.35085098917214336,1.0,2.0,19,56300,양식
2.0,3.0,0.29683861582708165,0.31759804670113795,0.0,2.0,130,936300,양식
2.0,1.0,0.27785564431369575,0.33460916355217935,0.0,6.0,2,207000,주점
2.0,1.0,0.3241728845769895,0.3803932351233319,1.0,2.0,7,185200,일식
0.0,1.0,0.30389048939083074,0.2967051151081455,0.0,2.0,1,32720,중식
1.0,1.0,0.3241728845769895,0.31596154162750206,1.0,5.0,63,212800,양식
2.0,1.0,0.27959804215356293,0.26650097647036075,1.0,7.0,37,1160000,일식
2.0,2.0,0.3313552609992176,0.38960478015726974,1.0,1.0,20,133900,양식
2.0,2.0,0.30770967361599655,0.3767953257725174,0.0,2.0,7,108000,중식
2.0,1.0,0.28516829945536093,0.30503975748249895,1.0,2.0,53,1319000,한식
1.0,0.0,0.30105717361236184,0.2535600398250153,0.0,5.0,140,559650,양식
1.0,2.0,0.2972852490943584,0.22776500553924017,1.0,3.0,6,46500,한식
0.0,2.0,0.27415616473949106,0.2929505485963008,0.0,3.0,1,42000,주점
2.0,0.0,0.2929614705730089,0.3809570029800947,1.0,4.0,5,150000,한식
1.0,2.0,0.3041758140561515,0.3532843004619688,1.0,6.0,1,2000,한식
2.0,0.0,0.3133218919809332,0.2688800356023856,0.0,6.0,201,2267100,양식
2.0,0.0,0.2636909283438781,0.2654572326340484,0.0,8.0,3,116800,양식
1.0,0.0,0.29165482142116217,0.2693317138317126,0.0,1.0,1,4500,양식
0.0,3.0,0.3133218919809332,0.32799803032424735,1.0,3.0,19,656400,한식
2.0,2.0,0.3410034126156774,0.2952831168984704,0.0,7.0,4,74000,주점
2.0,3.0,0.3133218919809332,0.29413395481934246,1.0,8.0,1,55000,일식
1.0,3.0,0.2898135303892191,0.32106112935914927,1.0,4.0,17,283000,한식
1.0,3.0,0.3241728845769895,0.3803932351233319,0.0,5.0,9,173000,한식
2.0,2.0,0.3113035890430504,0.24914115141465631,0.0,6.0,423,2602900,양식
2.0,0.0,0.29165482142116217,0.28518762110998774,0.0,6.0,405,3050470,양식
2.0,2.0,0.28541885793426114,0.24743397431414554,1.0,5.0,35,2046800,일식
2.0,1.0,0.31501210362201376,0.38686317290828465,1.0,5.0,307,3599320,양식
2.0,3.0,0.2870261807201703,0.27285857987630235,0.0,4.0,4,118500,주점
1.0,3.0,0.2873508808325221,0.2806331367487561,0.0,2.0,1,17000,중식
2.0,0.0,0.2777624408633689,0.27343460961938404,1.0,7.0,100,3688200,한식
2.0,0.0,0.29165482142116217,0.28712853367784974,0.0,2.0,78,1362800,한식
2.0,3.0,0.2923097039804287,0.26675713432845843,1.0,7.0,1056,29419380,한식
0.0,3.0,0.2936341644493487,0.22434709100228278,1.0,3.0,2,86500,중식
2.0,1.0,0.3101262549446101,0.28631624138027284,0.0,4.0,25,768600,주점
0.0,3.0,0.28767894699321445,0.24760749318394762,1.0,7.0,11,53000,한식
1.0,0.0,0.30043485274898596,0.23327522878475618,0.0,8.0,1,28000,한식
2.0,3.0,0.3095515114886265,0.3008685841704471,0.0,9.0,1,52500,한식
2.0,2.0,0.29195415351557913,0.2517229052144584,1.0,4.0,32,1368000,주점
2.0,1.0,0.2870261807201703,0.27285857987630235,1.0,6.0,3,76000,주점
2.0,0.0,0.30389048939083074,0.36145643498166113,0.0,4.0,188,1444000,양식
0.0,2.0,0.2921139805953464,0.303617401366282,1.0,2.0,8,147000,한식
2.0,0.0,0.3104321061719085,0.28200319162695503,1.0,2.0,1,24000,일식
2.0,3.0,0.30770967361599655,0.34425417142660936,1.0,6.0,45,926500,중식
2.0,1.0,0.2965232184357257,0.26195086235607606,1.0,2.0,71,2316780,한식
0.0,3.0,0.27959804215356293,0.259780945782849,1.0,8.0,1,15500,한식
2.0,1.0,0.34824423527975024,0.30484648861929176,0.0,2.0,22,1173400,일식
0.0,0.0,0.3095515114886265,0.3004338142535676,1.0,5.0,1,100000,일식
2.0,2.0,0.2972852490943584,0.2760807978785636,0.0,5.0,34,1426000,주점
1.0,3.0,0.3241728845769895,0.24808335552499547,1.0,3.0,34,110850,양식
0.0,3.0,0.2917792185458611,0.3311857082433759,1.0,4.0,1,28000,한식
2.0,3.0,0.27785564431369575,0.28739314080188466,1.0,6.0,10,557800,주점
2.0,1.0,0.2921139805953464,0.25924804640590804,1.0,4.0,8,341500,일식
2.0,3.0,0.3313552609992176,0.3136424195526123,0.0,1.0,2,50000,중식
1.0,2.0,0.29195415351557913,0.286351071380136,1.0,2.0,3,17300,한식
2.0,2.0,0.28750835805659214,0.3144703040471155,0.0,4.0,86,1790300,중식
1.0,3.0,0.30105717361236184,0.2535600398250153,0.0,4.0,111,2715900,한식
2.0,3.0,0.2972852490943584,0.2586771125676618,0.0,5.0,3235,90709523,한식
2.0,1.0,0.3250680620933622,0.3386065575480541,1.0,2.0,19,175560,양식
1.0,3.0,0.2917792185458611,0.30090860844424633,0.0,6.0,13,340000,한식
1.0,0.0,0.2873508808325221,0.2700249555393134,1.0,6.0,20,179900,한식
2.0,3.0,0.29683861582708165,0.22546053089463872,0.0,2.0,115,3820700,중식
0.0,2.0,0.30239157546187706,0.29583896721552855,1.0,5.0,1,27000,주점
2.0,2.0,0.29038316002014286,0.2754626463133223,1.0,4.0,1120,5345700,양식
2.0,2.0,0.31501210362201376,0.400755336995001,0.0,7.0,18,367000,한식
0.0,1.0,0.2848890887686061,0.2989037244126932,1.0,4.0,3,26000,한식
2.0,0.0,0.3065805591113989,0.38504202046993546,1.0,6.0,25,434000,중식
2.0,1.0,0.2913993618949017,0.2986947858729587,1.0,7.0,12,360500,일식
2.0,2.0,0.28738591990494883,0.3714491453414436,1.0,3.0,38,829400,한식
1.0,0.0,0.3250680620933622,0.27510542557403955,1.0,5.0,86,218700,양식
2.0,1.0,0.305415244921692,0.2657397518478158,0.0,5.0,1078,12115090,양식
0.0,1.0,0.29165482142116217,0.24524841825474852,1.0,2.0,2,85000,일식
2.0,0.0,0.3113035890430504,0.41838121733054634,0.0,7.0,22,385550,양식
1.0,1.0,0.28943273899943706,0.2438199390434903,1.0,3.0,6,13500,중식
2.0,3.0,0.3065805591113989,0.3468480402923002,0.0,2.0,32,904500,한식
1.0,1.0,0.2964279505003217,0.33125769744731437,0.0,2.0,50,144700,양식
0.0,1.0,0.30770967361599655,0.29225975730743675,1.0,5.0,3,20000,양식
1.0,0.0,0.29038316002014286,0.28918829736512297,0.0,5.0,61,186300,양식
1.0,2.0,0.3033485583126569,0.29106736211387585,0.0,4.0,797,2880240,양식
1.0,0.0,0.30105717361236184,0.22243054667583798,0.0,6.0,60,194600,양식
2.0,3.0,0.2964279505003217,0.2538502083733027,0.0,3.0,5,80000,중식
1.0,1.0,0.3041758140561515,0.2790394200383821,0.0,5.0,58,204100,양식
2.0,0.0,0.3022859040986899,0.28086598173231975,1.0,6.0,66,547700,양식
2.0,1.0,0.28541885793426114,0.35832973181984723,0.0,3.0,374,2695080,양식
2.0,1.0,0.27959804215356293,0.2548990533380778,1.0,2.0,229,7359012,한식
2.0,1.0,0.30105717361236184,0.3287407656340585,0.0,3.0,1212,16183000,양식
2.0,1.0,0.29038316002014286,0.32592273411370704,0.0,5.0,55,3108500,일식
2.0,0.0,0.3101262549446101,0.039047528170637266,0.0,5.0,37,869000,한식
2.0,2.0,0.3033485583126569,0.29413553378162005,0.0,6.0,5,206500,일식
2.0,2.0,0.27959804215356293,0.30105440280024354,1.0,4.0,117,3078500,중식
2.0,1.0,0.31501210362201376,0.23475074553001463,0.0,2.0,14,255000,중식
1.0,3.0,0.3431231134600117,0.3736406023008925,0.0,6.0,1,45000,한식
1.0,0.0,0.3113035890430504,0.29138755566502395,1.0,3.0,234,679840,양식
2.0,1.0,0.3022859040986899,0.266269677074097,0.0,5.0,22,529200,주점
2.0,2.0,0.28708149028071417,0.29850098385765267,1.0,4.0,13,350500,주점
2.0,2.0,0.3065805591113989,0.4405483530879558,0.0,7.0,7,107000,중식
2.0,3.0,0.28767894699321445,0.2804025918932592,1.0,7.0,958,23156400,한식
2.0,2.0,0.3041758140561515,0.388927745398195,0.0,3.0,24,649000,중식
2.0,0.0,0.2921139805953464,0.277627691591135,1.0,8.0,17,68800,양식
2.0,2.0,0.3410034126156774,0.30795610571543,0.0,4.0,3762,87938170,한식
2.0,2.0,0.30043485274898596,0.26770309815689913,0.0,8.0,71,2429600,한식
2.0,1.0,0.305415244921692,0.26129533359076695,0.0,6.0,472,23109760,한식
0.0,0.0,0.2972852490943584,0.2909315835565749,0.0,6.0,1,9000,한식
2.0,3.0,0.2867365272480098,0.2857641451023423,0.0,4.0,811,5493350,양식
2.0,3.0,0.303952054156296,0.3130488609138336,1.0,2.0,242,1748100,양식
2.0,3.0,0.27959804215356293,0.30105440280024354,1.0,3.0,3,47500,일식
1.0,0.0,0.3022859040986899,0.29710181228112614,0.0,8.0,1,6000,양식
2.0,0.0,0.30239157546187706,0.37074050404094566,0.0,6.0,19,194200,양식
2.0,3.0,0.3041758140561515,0.36823288944643495,0.0,6.0,9,708400,일식
2.0,3.0,0.28541885793426114,0.3413197856023527,0.0,1.0,2,6800,양식
1.0,0.0,0.2937105638666578,0.25013715249592067,0.0,6.0,7,328000,한식
2.0,3.0,0.2720512816603624,0.2778715476646504,1.0,4.0,5,157800,주점
2.0,2.0,0.27785564431369575,0.2361523855842437,1.0,2.0,624,30827150,한식
2.0,1.0,0.3241728845769895,0.43767767694380627,0.0,2.0,3,99000,한식
2.0,1.0,0.30296230924336176,0.2429266901078374,0.0,5.0,24,1015900,주점
2.0,1.0,0.2898135303892191,0.27203442522676335,1.0,4.0,773,4426370,양식
0.0,3.0,0.27785564431369575,0.29857165569929395,1.0,5.0,1,10000,한식
2.0,1.0,0.3095515114886265,0.31940613812991103,0.0,2.0,6,162200,중식
1.0,3.0,0.2720512816603624,0.2502342322136454,1.0,7.0,1,9000,한식
2.0,2.0,0.29038316002014286,0.2754626463133223,0.0,8.0,2,30000,중식
2.0,1.0,0.33190095755155014,0.3797234351776222,0.0,2.0,16,328000,중식
